67400,0.270331860
67450,0.267734081
67500,0.270374328
67550,0.267838418
67600,0.267380774
67650,0.267356992
67700,0.267367691
67750,0.267308742
67800,0.267291129
67850,0.267290801
67900,0.267274320
67950,0.267259151
68000,0.267291397
68050,0.267291248
68100,0.267259777
68150,0.267258346
68200,0.267290682
68250,0.267304152
68300,0.267246544
68350,0.267250717
68400,0.267256379
68450,0.267249078
68500,0.267254740
68550,0.267262697
68600,0.267253965
68650,0.267256051
68700,0.267230302
68750,0.267252088
68800,0.267267406
68850,0.267255992
68900,0.267276436
68950,0.267257214
69000,0.267278373
69050,0.267245710
69100,0.267251343
69150,0.267244041
69200,0.267236799
69250,0.267214000
69300,0.267255992
69350,0.267253786
69400,0.267222732
69450,0.267239571
69500,0.267250419
69550,0.267242968
69600,0.267251939
69650,0.267263383
69700,0.267276227
69750,0.267260134
69800,0.267268211
69850,0.267249018
69900,0.267243981
69950,0.267283142
70000,0.267224163
70050,0.267269641
70100,0.267236203
70150,0.267267942
70200,0.267241150
70250,0.267240554
70300,0.267259181
70350,0.267226368
70400,0.267216593
70450,0.267219186
70500,0.267225057
70550,0.267218858
70600,0.267210722
70650,0.267233759
70700,0.267253757
70750,0.267259538
70800,0.267245799
70850,0.267230779
70900,0.267217010
70950,0.267238081
71000,0.267228842
71050,0.267208815
71100,0.267226905
71150,0.267220497
71200,0.267228842
71250,0.267229617
71300,0.267226130
71350,0.267245919
71400,0.267314017
71450,0.267235130
71500,0.267237246
71550,0.267219782
71600,0.267215997
71650,0.267250568
71700,0.267222434
71750,0.267248422
